time,rain_fall,temp,humidity,wind_direction,wind_speed,rain_now,rain_next_hour
7/22/2017 10:00,0,32.5,79.0,NA,NA,No,No
7/22/2017 11:00,0,33.2,81.0,NA,NA,No,No
7/22/2017 12:00,0,33.4,85.0,NA,NA,No,No
7/22/2017 13:00,0,33.6,85.0,NNW,3,No,No
7/22/2017 14:00,0,33.7,87.0,NA,NA,No,No
7/22/2017 15:00,0,31.3,87.0,NA,NA,No,No
7/22/2017 16:00,0,30.1,88.0,NA,NA,No,No
7/22/2017 17:00,0,29.2,89.0,NA,NA,No,Yes
7/22/2017 18:00,0.1,28.8,92.0,NA,NA,Yes,Yes
7/22/2017 19:00,0.5,27.5,92.0,Unknown,0,Yes,No
7/22/2017 20:00,0,26.9,91.0,NA,NA,No,Yes
7/22/2017 21:00,0.1,26.8,90.0,NA,NA,Yes,No
7/22/2017 22:00,0,26.7,92.0,NA,NA,No,No
7/22/2017 23:00,0,26.7,93.0,NA,NA,No,Yes
7/23/2017 0:00,0.2,26.7,93.0,NA,NA,Yes,No
7/23/2017 1:00,0,26.6,93.0,Unknown,0,No,No
7/23/2017 2:00,0,26.5,94.0,NA,NA,No,No
7/23/2017 3:00,0,26.3,94.0,NA,NA,No,No
7/23/2017 4:00,0,26.2,95.0,NA,NA,No,No
7/23/2017 5:00,0,26.4,96.0,NA,NA,No,No
7/23/2017 6:00,0,26.7,98.0,NA,NA,No,No
7/23/2017 7:00,0,28,98.0,WNW,1,No,No
7/23/2017 8:00,0,29.2,95.0,NA,NA,No,No
7/23/2017 9:00,0,30,92.0,NA,NA,No,No
7/23/2017 10:00,0,30.9,87.0,NA,NA,No,No
7/23/2017 11:00,0,31.1,79.0,NA,NA,No,No
7/23/2017 12:00,0,31.9,79.0,NA,NA,No,No
7/23/2017 13:00,0,32.3,82.0,N,2,No,No
7/23/2017 14:00,0,32.5,82.0,NA,NA,No,No
7/23/2017 15:00,0,32.3,86.0,NA,NA,No,No
7/23/2017 16:00,0,31.1,88.0,NA,NA,No,No
7/23/2017 17:00,0,29.9,90.0,NA,NA,No,No
7/23/2017 18:00,0,29,91.0,NA,NA,No,No
7/23/2017 19:00,0,28.8,92.0,SSE,1,No,No
7/23/2017 20:00,0,28.6,93.0,NA,NA,No,No
7/23/2017 21:00,0,28.3,95.0,NA,NA,No,No
7/23/2017 22:00,0,28.2,97.0,NA,NA,No,No
7/23/2017 23:00,0,28.1,97.0,NA,NA,No,Yes
7/24/2017 0:00,0.8,27.9,96.0,NA,NA,Yes,No
7/24/2017 1:00,0,27.3,96.0,SE,1,No,Yes
7/24/2017 2:00,0.2,26.9,96.0,NA,NA,Yes,Yes
7/24/2017 3:00,0.1,26.6,96.0,NA,NA,Yes,Yes
7/24/2017 4:00,0.5,26.6,96.0,NA,NA,Yes,Yes
7/24/2017 5:00,0.7,26.7,96.0,NA,NA,Yes,Yes
7/24/2017 6:00,0.1,26.8,96.0,NA,NA,Yes,Yes
7/24/2017 7:00,0.1,26.8,93.0,Unknown,0,Yes,Yes
7/24/2017 8:00,0.2,27.2,93.0,NA,NA,Yes,No
7/24/2017 9:00,0,27.7,90.0,NA,NA,No,No
7/24/2017 10:00,0,28.1,90.0,NA,NA,No,Yes
7/24/2017 11:00,0.1,28.7,90.0,NA,NA,Yes,Yes
7/24/2017 12:00,0.6,28.8,87.0,NA,NA,Yes,Yes
7/24/2017 13:00,0.4,28.7,77.0,Unknown,0,Yes,Yes
7/24/2017 14:00,0.3,28.5,79.0,NA,NA,Yes,No
7/24/2017 15:00,0,28.1,82.0,NA,NA,No,No
7/24/2017 16:00,0,28,84.0,NA,NA,No,Yes
7/24/2017 17:00,0.2,28,86.0,NA,NA,Yes,Yes
7/24/2017 18:00,0.1,27.7,89.0,NA,NA,Yes,Yes
7/24/2017 19:00,0.1,27.5,91.0,SSW,1,Yes,No
7/24/2017 20:00,0,27.4,90.0,NA,NA,No,Yes
7/24/2017 21:00,24.5,26.3,91.0,NA,NA,Yes,Yes
7/24/2017 22:00,0.1,26,91.0,NA,NA,Yes,Yes
7/24/2017 23:00,0.1,25.8,90.0,NA,NA,Yes,Yes
7/25/2017 0:00,0.1,25.8,91.0,NA,NA,Yes,Yes
7/25/2017 1:00,0.1,25.8,92.0,Unknown,0,Yes,Yes
7/25/2017 2:00,0.3,26,92.0,NA,NA,Yes,Yes
7/25/2017 3:00,0.3,25.9,92.0,NA,NA,Yes,Yes
7/25/2017 4:00,0.4,26,91.0,NA,NA,Yes,Yes
7/25/2017 5:00,1.4,25.8,91.0,NA,NA,Yes,Yes
7/25/2017 6:00,0.2,26,92.0,NA,NA,Yes,No
7/25/2017 7:00,0,26.2,89.0,WSW,1,No,No
7/25/2017 8:00,0,26,86.0,NA,NA,No,Yes
7/25/2017 9:00,0.3,26.4,81.0,NA,NA,Yes,Yes
7/25/2017 10:00,0.3,26.8,80.0,NA,NA,Yes,Yes
7/25/2017 11:00,0.2,26.9,71.0,NA,NA,Yes,No
7/25/2017 12:00,0,27,70.0,NA,NA,No,Yes
7/25/2017 13:00,0.1,27.5,69.0,Unknown,0,Yes,No
7/25/2017 14:00,0,27.9,72.0,NA,NA,No,No
7/25/2017 15:00,0,28.1,76.0,NA,NA,No,No
7/25/2017 16:00,0,27.9,79.0,NA,NA,No,No
7/25/2017 17:00,0,27.5,84.0,NA,NA,No,No
7/25/2017 18:00,0,27.2,94.0,NA,NA,No,No
7/25/2017 19:00,0,27,97.0,Unknown,0,No,No
7/25/2017 20:00,0,26.9,98.0,NA,NA,No,No
7/25/2017 21:00,0,26.2,97.0,NA,NA,No,No
7/25/2017 22:00,0,26.1,97.0,NA,NA,No,No
7/25/2017 23:00,0,26,97.0,NA,NA,No,No
7/26/2017 0:00,0,25.8,97.0,NA,NA,No,No
7/26/2017 1:00,0,25.5,97.0,Unknown,0,No,No
7/26/2017 2:00,0,25.3,97.0,NA,NA,No,No
7/26/2017 3:00,0,25.3,97.0,NA,NA,No,No
7/26/2017 4:00,0,25.2,97.0,NA,NA,No,No
7/26/2017 5:00,0,25.4,97.0,NA,NA,No,No
7/26/2017 6:00,0,26,98.0,NA,NA,No,No
7/26/2017 7:00,0,27.6,97.0,Unknown,0,No,No
7/26/2017 8:00,0,28.9,97.0,NA,NA,No,No
7/26/2017 9:00,0,30.3,97.0,NA,NA,No,No
7/26/2017 10:00,0,30.5,97.0,NA,NA,No,No
7/26/2017 11:00,0,31.1,97.0,NA,NA,No,No
7/26/2017 12:00,0,31.1,96.0,NA,NA,No,Yes
7/26/2017 13:00,0.1,29.7,96.0,NW,1,Yes,Yes
7/26/2017 14:00,0.3,29.7,96.0,NA,NA,Yes,No
7/26/2017 15:00,0,29.6,96.0,NA,NA,No,No
7/26/2017 16:00,0,30,96.0,NA,NA,No,No
7/26/2017 17:00,0,29.7,96.0,NA,NA,No,No
7/26/2017 18:00,0,28.9,96.0,NA,NA,No,No
7/26/2017 19:00,0,28.3,96.0,NNE,1,No,No
7/26/2017 20:00,0,28,96.0,NA,NA,No,No
7/26/2017 21:00,0,27.8,95.0,NA,NA,No,Yes
7/26/2017 22:00,0.2,27.4,95.0,NA,NA,Yes,No
7/26/2017 23:00,0,27.1,95.0,NA,NA,No,No
7/27/2017 0:00,0,26.3,95.0,NA,NA,No,No
7/27/2017 1:00,0,26,95.0,Unknown,0,No,No
7/27/2017 2:00,0,25.9,95.0,NA,NA,No,No
7/27/2017 3:00,0,25.8,96.0,NA,NA,No,No
7/27/2017 4:00,0,25.8,96.0,NA,NA,No,No
7/27/2017 5:00,0,25.9,96.0,NA,NA,No,No
7/27/2017 6:00,0,26,96.0,NA,NA,No,No
7/27/2017 7:00,0,27.2,96.0,Unknown,0,No,No
7/27/2017 8:00,0,28.6,96.0,NA,NA,No,No
7/27/2017 9:00,0,29.9,91.0,NA,NA,No,No
7/27/2017 10:00,0,31.3,88.0,NA,NA,No,No
7/27/2017 11:00,0,32.3,86.0,NA,NA,No,No
7/27/2017 12:00,0,32,85.0,NA,NA,No,No
7/27/2017 13:00,0,31.9,90.0,NE,2,No,No
7/27/2017 14:00,0,30.9,89.0,NA,NA,No,No
7/27/2017 15:00,0,31.6,90.0,NA,NA,No,No
7/27/2017 16:00,0,31.2,89.0,NA,NA,No,No
7/27/2017 17:00,0,30.6,89.0,NA,NA,No,No
7/27/2017 18:00,0,29.8,92.0,NA,NA,No,No
7/27/2017 19:00,0,29.3,94.0,Unknown,0,No,Yes
7/27/2017 20:00,0.2,28.8,95.0,NA,NA,Yes,Yes
7/27/2017 21:00,8,26.9,95.0,NA,NA,Yes,Yes
7/27/2017 22:00,4.7,25.9,94.0,NA,NA,Yes,Yes
7/27/2017 23:00,4.5,25.7,94.0,NA,NA,Yes,Yes
7/28/2017 0:00,0.9,25.8,95.0,NA,NA,Yes,Yes
7/28/2017 1:00,1,25.7,95.0,Unknown,0,Yes,Yes
7/28/2017 2:00,0.9,25.7,95.0,NA,NA,Yes,Yes
7/28/2017 3:00,0.2,25.7,96.0,NA,NA,Yes,No
7/28/2017 4:00,0,25.8,96.0,NA,NA,No,No
7/28/2017 5:00,0,25.8,97.0,NA,NA,No,No
7/28/2017 6:00,0,26.3,97.0,NA,NA,No,No
7/28/2017 7:00,0,27.2,96.0,Unknown,0,No,No
7/28/2017 8:00,0,29,94.0,NA,NA,No,No
7/28/2017 9:00,0,30.2,95.0,NA,NA,No,No
7/28/2017 10:00,0,31.2,92.0,NA,NA,No,No
7/28/2017 11:00,0,32.1,90.0,NA,NA,No,No
7/28/2017 12:00,0,33,89.0,NA,NA,No,No
7/28/2017 13:00,0,33.1,92.0,NE,2,No,No
7/28/2017 14:00,0,33.2,91.0,NA,NA,No,Yes
7/28/2017 15:00,11.6,30,89.0,NA,NA,Yes,No
7/28/2017 16:00,0,29.8,88.0,NA,NA,No,No
7/28/2017 17:00,0,29.8,87.0,NA,NA,No,Yes
7/28/2017 18:00,0.1,29.1,87.0,NA,NA,Yes,No
7/28/2017 19:00,0,27.4,87.0,N,1,No,Yes
7/28/2017 20:00,0.1,27.1,89.0,NA,NA,Yes,Yes
7/28/2017 21:00,0.3,26.7,92.0,NA,NA,Yes,No
7/28/2017 22:00,0,26.5,94.0,NA,NA,No,No
7/28/2017 23:00,0,26.5,94.0,NA,NA,No,No
7/29/2017 0:00,0,26.6,93.0,NA,NA,No,No
7/29/2017 1:00,0,26.5,93.0,Unknown,0,No,No
7/29/2017 2:00,0,26.4,94.0,NA,NA,No,Yes
7/29/2017 3:00,0.2,26.3,96.0,NA,NA,Yes,No
7/29/2017 4:00,0,26.4,96.0,NA,NA,No,No
7/29/2017 5:00,0,26.4,96.0,NA,NA,No,No
7/29/2017 6:00,0,26.9,97.0,NA,NA,No,No
7/29/2017 7:00,0,27.9,97.0,W,1,No,No
7/29/2017 8:00,0,29.1,93.0,NA,NA,No,No
7/29/2017 9:00,0,30.6,90.0,NA,NA,No,No
7/29/2017 10:00,0,31.3,89.0,NA,NA,No,No
7/29/2017 11:00,0,32,90.0,NA,NA,No,No
7/29/2017 12:00,0,32.5,89.0,NA,NA,No,No
7/29/2017 13:00,0,32.5,89.0,NE,1,No,No
7/29/2017 14:00,0,32.7,92.0,NA,NA,No,No
7/29/2017 15:00,0,32.1,95.0,NA,NA,No,No
7/29/2017 16:00,0,31.3,95.0,NA,NA,No,No
7/29/2017 17:00,0,30.9,95.0,NA,NA,No,No
7/29/2017 18:00,0,30.1,95.0,NA,NA,No,No
7/29/2017 19:00,0,29.4,96.0,Unknown,0,No,No
7/29/2017 20:00,0,29.1,96.0,NA,NA,No,No
7/29/2017 21:00,0,28.7,96.0,NA,NA,No,No
7/29/2017 22:00,0,28.3,95.0,NA,NA,No,No
7/29/2017 23:00,0,27.9,95.0,NA,NA,No,No
7/30/2017 0:00,0,27.3,95.0,NA,NA,No,No
7/30/2017 1:00,0,26.9,95.0,Unknown,0,No,No
7/30/2017 2:00,0,26.7,95.0,NA,NA,No,No
7/30/2017 3:00,0,26.4,96.0,NA,NA,No,No
7/30/2017 4:00,0,26.2,96.0,NA,NA,No,No
7/30/2017 5:00,0,26,96.0,NA,NA,No,No
7/30/2017 6:00,0,27,97.0,NA,NA,No,No
7/30/2017 7:00,0,29.1,96.0,N,1,No,No
7/30/2017 8:00,0,31.4,91.0,NA,NA,No,No
7/30/2017 9:00,0,32.5,86.0,NA,NA,No,No
7/30/2017 10:00,0,33.8,82.0,NA,NA,No,No
7/30/2017 11:00,0,34.5,76.0,NA,NA,No,No
7/30/2017 12:00,0,35,76.0,NA,NA,No,No
7/30/2017 13:00,0,35,76.0,SE,1,No,No
7/30/2017 14:00,0,34.7,76.0,NA,NA,No,No
7/30/2017 15:00,0,34.9,77.0,NA,NA,No,No
7/30/2017 16:00,0,34.7,82.0,NA,NA,No,No
7/30/2017 17:00,0,33.2,86.0,NA,NA,No,No
7/30/2017 18:00,0,32,89.0,NA,NA,No,No
7/30/2017 19:00,0,31.1,89.0,Unknown,0,No,No
7/30/2017 20:00,0,30.5,90.0,NA,NA,No,No
7/30/2017 21:00,0,30.2,90.0,NA,NA,No,No
7/30/2017 22:00,0,29.5,93.0,NA,NA,No,No
7/30/2017 23:00,0,28.9,94.0,NA,NA,No,No
7/31/2017 0:00,0,28.5,95.0,NA,NA,No,No
7/31/2017 1:00,0,27.8,94.0,Unknown,0,No,No
7/31/2017 2:00,0,27.6,95.0,NA,NA,No,No
7/31/2017 3:00,0,27.4,96.0,NA,NA,No,No
7/31/2017 4:00,0,26.9,95.0,NA,NA,No,No
7/31/2017 5:00,0,26.7,96.0,NA,NA,No,No
7/31/2017 6:00,0,27.6,92.0,NA,NA,No,No
7/31/2017 7:00,0,30.2,90.0,Unknown,0,No,No
7/31/2017 8:00,0,32,89.0,NA,NA,No,No
7/31/2017 9:00,0,33.9,83.0,NA,NA,No,No
7/31/2017 10:00,0,35,76.0,NA,NA,No,No
7/31/2017 11:00,0,35.9,73.0,NA,NA,No,No
7/31/2017 12:00,0,36.3,74.0,NA,NA,No,No
7/31/2017 13:00,0,37.4,74.0,W,2,No,No
7/31/2017 14:00,0,37.2,76.0,NA,NA,No,No
7/31/2017 15:00,0,37.1,76.0,NA,NA,No,No
7/31/2017 16:00,0,36.6,78.0,NA,NA,No,No
7/31/2017 17:00,0,35.1,83.0,NA,NA,No,No
7/31/2017 18:00,0,33.2,88.0,NA,NA,No,No
7/31/2017 19:00,0,32.3,92.0,SE,1,No,No
7/31/2017 20:00,0,31.3,92.0,NA,NA,No,No
7/31/2017 21:00,0,30.8,92.0,NA,NA,No,No
7/31/2017 22:00,0,30.3,93.0,NA,NA,No,No
7/31/2017 23:00,0,29.9,93.0,NA,NA,No,No
8/1/2017 0:00,0,29.4,96.0,NA,NA,No,No
8/1/2017 1:00,0,29,96.0,WNW,1,No,No
8/1/2017 2:00,0,28.7,96.0,NA,NA,No,No
8/1/2017 3:00,0,28.4,95.0,NA,NA,No,No
8/1/2017 4:00,0,27.9,95.0,NA,NA,No,No
8/1/2017 5:00,0,27.8,94.0,NA,NA,No,No
8/1/2017 6:00,0,28.7,94.0,NA,NA,No,No
8/1/2017 7:00,0,31.2,90.0,Unknown,0,No,No
8/1/2017 8:00,0,32.9,83.0,NA,NA,No,No
8/1/2017 9:00,0,34.4,77.0,NA,NA,No,No
8/1/2017 10:00,0,35.3,78.0,NA,NA,No,No
8/1/2017 11:00,0,36.2,77.0,NA,NA,No,No
8/1/2017 12:00,0,37.4,78.0,NA,NA,No,No
8/1/2017 13:00,0,37.9,75.0,WSW,2,No,No
8/1/2017 14:00,0,38,79.0,NA,NA,No,No
8/1/2017 15:00,0,37.1,83.0,NA,NA,No,No
8/1/2017 16:00,0,35.4,88.0,NA,NA,No,No
8/1/2017 17:00,0,34.2,87.0,NA,NA,No,No
8/1/2017 18:00,0,32.5,89.0,NA,NA,No,No
8/1/2017 19:00,0,31.9,87.0,Unknown,0,No,No
8/1/2017 20:00,0,31.3,87.0,NA,NA,No,No
8/1/2017 21:00,0,30.5,92.0,NA,NA,No,No
8/1/2017 22:00,0,30.3,96.0,NA,NA,No,No
8/1/2017 23:00,0,29.4,95.0,NA,NA,No,No
8/2/2017 0:00,0,29.1,95.0,NA,NA,No,No
8/2/2017 1:00,0,28.7,95.0,Unknown,0,No,No
8/2/2017 2:00,0,28.5,96.0,NA,NA,No,No
8/2/2017 3:00,0,28.2,96.0,NA,NA,No,No
8/2/2017 4:00,0,27.6,94.0,NA,NA,No,No
8/2/2017 5:00,0,27.4,92.0,NA,NA,No,No
8/2/2017 6:00,0,28.6,93.0,NA,NA,No,No
8/2/2017 7:00,0,31,92.0,W,1,No,No
8/2/2017 8:00,0,32.9,89.0,NA,NA,No,No
8/2/2017 9:00,0,34.3,93.0,NA,NA,No,No
8/2/2017 10:00,0,35.2,93.0,NA,NA,No,No
8/2/2017 11:00,0,36.4,91.0,NA,NA,No,No
8/2/2017 12:00,0,37,95.0,NA,NA,No,No
8/2/2017 13:00,0,35.8,92.0,SSW,2,No,No
8/2/2017 14:00,0,35,89.0,NA,NA,No,No
8/2/2017 15:00,0,35,93.0,NA,NA,No,No
8/2/2017 16:00,0,34.3,94.0,NA,NA,No,No
8/2/2017 17:00,0,33.2,95.0,NA,NA,No,No
8/2/2017 18:00,0,32,95.0,NA,NA,No,No
8/2/2017 19:00,0,31.4,93.0,SE,1,No,No
8/2/2017 20:00,0,30.9,91.0,NA,NA,No,No
8/2/2017 21:00,0,30.3,93.0,NA,NA,No,No
8/2/2017 22:00,0,29.8,91.0,NA,NA,No,No
8/2/2017 23:00,0,29.5,90.0,NA,NA,No,No
8/3/2017 0:00,0,29.1,91.0,NA,NA,No,No
8/3/2017 1:00,0,28.6,93.0,NW,1,No,No
8/3/2017 2:00,0,28.3,93.0,NA,NA,No,No
8/3/2017 3:00,0,27.9,92.0,NA,NA,No,No
8/3/2017 4:00,0,27.7,91.0,NA,NA,No,No
8/3/2017 5:00,0,27.4,91.0,NA,NA,No,No
8/3/2017 6:00,0,28,93.0,NA,NA,No,No
8/3/2017 7:00,0,30.4,89.0,SW,1,No,No
8/3/2017 8:00,0,32.7,92.0,NA,NA,No,No
8/3/2017 9:00,0,34.9,95.0,NA,NA,No,No
8/3/2017 10:00,0,35.8,94.0,NA,NA,No,No
8/3/2017 11:00,0,35.9,93.0,NA,NA,No,No
8/3/2017 12:00,0,35.8,88.0,NA,NA,No,No
8/3/2017 13:00,0,36,88.0,ENE,1,No,No
8/3/2017 14:00,0,35.5,89.0,NA,NA,No,No
8/3/2017 15:00,0,35,89.0,NA,NA,No,No
8/3/2017 16:00,0,34.5,90.0,NA,NA,No,No
8/3/2017 17:00,0,33.3,92.0,NA,NA,No,No
8/3/2017 18:00,0,32.7,93.0,NA,NA,No,No
8/3/2017 19:00,0,32.2,94.0,Unknown,0,No,No
8/3/2017 20:00,0,31.4,95.0,NA,NA,No,No
8/3/2017 21:00,0,30.6,95.0,NA,NA,No,No
8/3/2017 22:00,0,30.3,95.0,NA,NA,No,No
8/3/2017 23:00,0,30,95.0,NA,NA,No,No
8/4/2017 0:00,0,29.9,95.0,NA,NA,No,No
8/4/2017 1:00,0,29.8,94.0,Unknown,0,No,No
8/4/2017 2:00,0,29.4,94.0,NA,NA,No,No
8/4/2017 3:00,0,29.2,95.0,NA,NA,No,No
8/4/2017 4:00,0,29,95.0,NA,NA,No,No
8/4/2017 5:00,0,29,94.0,NA,NA,No,No
8/4/2017 6:00,0,30.2,91.0,NA,NA,No,No
8/4/2017 7:00,0,32.3,87.0,Unknown,0,No,No
8/4/2017 8:00,0,34,87.0,NA,NA,No,No
8/4/2017 9:00,0,34.4,85.0,NA,NA,No,No
8/4/2017 10:00,0,35.5,87.0,NA,NA,No,No
8/4/2017 11:00,0,35,82.0,NA,NA,No,No
8/4/2017 12:00,0,35.7,81.0,NA,NA,No,No
8/4/2017 13:00,0,35.5,87.0,SE,3,No,No
8/4/2017 14:00,0,36,90.0,NA,NA,No,No
8/4/2017 15:00,0,34.4,96.0,NA,NA,No,No
8/4/2017 16:00,0,33.2,95.0,NA,NA,No,No
8/4/2017 17:00,0,31.5,91.0,NA,NA,No,No
8/4/2017 18:00,0,30.7,89.0,NA,NA,No,No
8/4/2017 19:00,0,30.2,88.0,Unknown,0,No,No
8/4/2017 20:00,0,29.6,87.0,NA,NA,No,No
8/4/2017 21:00,0,29.1,86.0,NA,NA,No,No
8/4/2017 22:00,0,28.8,86.0,NA,NA,No,No
8/4/2017 23:00,0,28.5,89.0,NA,NA,No,No
8/5/2017 0:00,0,28.4,88.0,NA,NA,No,No
8/5/2017 1:00,0,28.3,88.0,Unknown,0,No,No
8/5/2017 2:00,0,28,89.0,NA,NA,No,No
8/5/2017 3:00,0,27.9,90.0,NA,NA,No,No
8/5/2017 4:00,0,27.8,93.0,NA,NA,No,No
8/5/2017 5:00,0,28,95.0,NA,NA,No,No
8/5/2017 6:00,0,29,96.0,NA,NA,No,No
8/5/2017 7:00,0,31.3,86.0,Unknown,0,No,No
8/5/2017 8:00,0,33.3,85.0,NA,NA,No,No
8/5/2017 9:00,0,34.6,86.0,NA,NA,No,No
8/5/2017 10:00,0,36.1,89.0,NA,NA,No,No
8/5/2017 11:00,0,36.9,89.0,NA,NA,No,No
8/5/2017 12:00,0,37.8,79.0,NA,NA,No,No
8/5/2017 13:00,0,36.4,78.0,NNE,1,No,No
8/5/2017 14:00,0,34.9,77.0,NA,NA,No,No
8/5/2017 15:00,0,33.5,78.0,NA,NA,No,No
8/5/2017 16:00,0,33.1,82.0,NA,NA,No,No
8/5/2017 17:00,0,31.6,84.0,NA,NA,No,No
8/5/2017 18:00,0,31.3,86.0,NA,NA,No,No
8/5/2017 19:00,0,30.6,88.0,Unknown,0,No,No
8/5/2017 20:00,0,29.9,89.0,NA,NA,No,No
8/5/2017 21:00,0,29.5,90.0,NA,NA,No,No
8/5/2017 22:00,0,29.3,91.0,NA,NA,No,No
8/5/2017 23:00,0,29.1,95.0,NA,NA,No,No
8/6/2017 0:00,0,28.7,95.0,NA,NA,No,No
8/6/2017 1:00,0,28.5,94.0,NNW,2,No,No
8/6/2017 2:00,0,28.2,95.0,NA,NA,No,No
8/6/2017 3:00,0,28.1,95.0,NA,NA,No,No
8/6/2017 4:00,0,27.9,95.0,NA,NA,No,No
8/6/2017 5:00,0,27.9,95.0,NA,NA,No,No
8/6/2017 6:00,0,28.3,95.0,NA,NA,No,No
8/6/2017 7:00,0,30.8,91.0,NW,1,No,No
8/6/2017 8:00,0,32.2,88.0,NA,NA,No,No
8/6/2017 9:00,0,34.1,89.0,NA,NA,No,No
8/6/2017 10:00,0,34.8,87.0,NA,NA,No,No
8/6/2017 11:00,0,35.6,82.0,NA,NA,No,No
8/6/2017 12:00,0,35.5,79.0,NA,NA,No,No
8/6/2017 13:00,0,35.3,82.0,ESE,1,No,No
8/6/2017 14:00,0,34.3,76.0,NA,NA,No,No
8/6/2017 15:00,0,33.2,74.0,NA,NA,No,No
8/6/2017 16:00,0,28.9,77.0,NA,NA,No,No
8/6/2017 17:00,0,28.2,83.0,NA,NA,No,No
8/6/2017 18:00,0,28,87.0,NA,NA,No,No
8/6/2017 19:00,0,27.8,89.0,Unknown,0,No,No
8/6/2017 20:00,0,27.6,89.0,NA,NA,No,No
8/6/2017 21:00,0,27.4,91.0,NA,NA,No,No
8/6/2017 22:00,0,27.4,92.0,NA,NA,No,No
8/6/2017 23:00,0,27.2,92.0,NA,NA,No,No
8/7/2017 0:00,0,27.2,93.0,NA,NA,No,No
8/7/2017 1:00,0,27,92.0,NW,1,No,No
8/7/2017 2:00,0,26.9,92.0,NA,NA,No,No
8/7/2017 3:00,0,26.9,93.0,NA,NA,No,No
8/7/2017 4:00,0,26.9,93.0,NA,NA,No,No
8/7/2017 5:00,0,26.8,94.0,NA,NA,No,No
8/7/2017 6:00,0,27.5,96.0,NA,NA,No,No
8/7/2017 7:00,0,30.6,96.0,Unknown,0,No,No
8/7/2017 8:00,0,32,96.0,NA,NA,No,No
8/7/2017 9:00,0,33,96.0,NA,NA,No,No
8/7/2017 10:00,0,34.8,95.0,NA,NA,No,No
8/7/2017 11:00,0,35.5,93.0,NA,NA,No,No
8/7/2017 12:00,0,35.1,89.0,NA,NA,No,No
8/7/2017 13:00,0,35.2,86.0,ENE,1,No,No
8/7/2017 14:00,0,35.3,90.0,NA,NA,No,No
8/7/2017 15:00,0,34.3,92.0,NA,NA,No,No
8/7/2017 16:00,0,33.5,94.0,NA,NA,No,No
8/7/2017 17:00,0,32.2,95.0,NA,NA,No,No
8/7/2017 18:00,0,31.3,95.0,NA,NA,No,No
8/7/2017 19:00,0,30.4,95.0,SSE,1,No,No
8/7/2017 20:00,0,30.1,95.0,NA,NA,No,No
8/7/2017 21:00,0,29.8,95.0,NA,NA,No,No
8/7/2017 22:00,0,29.1,95.0,NA,NA,No,No
8/7/2017 23:00,0,28.9,95.0,NA,NA,No,No
8/8/2017 0:00,0,28.7,95.0,NA,NA,No,No
8/8/2017 1:00,0,28.1,95.0,Unknown,0,No,No
8/8/2017 2:00,0,27.6,96.0,NA,NA,No,No
8/8/2017 3:00,0,27.3,96.0,NA,NA,No,No
8/8/2017 4:00,0,27.2,96.0,NA,NA,No,No
8/8/2017 5:00,0,26.8,96.0,NA,NA,No,No
8/8/2017 6:00,0,27.6,95.0,NA,NA,No,No
8/8/2017 7:00,0,30.1,95.0,Unknown,0,No,No
8/8/2017 8:00,0,32.5,94.0,NA,NA,No,No
8/8/2017 9:00,0,34.4,88.0,NA,NA,No,No
8/8/2017 10:00,0,35.7,85.0,NA,NA,No,No
8/8/2017 11:00,0,35.4,76.0,NA,NA,No,No
8/8/2017 12:00,0,36.2,73.0,NA,NA,No,No
8/8/2017 13:00,0,36.5,81.0,ENE,1,No,No
8/8/2017 14:00,0,36.1,72.0,NA,NA,No,No
8/8/2017 15:00,0,33.7,73.0,NA,NA,No,No
8/8/2017 16:00,0,30.6,76.0,NA,NA,No,No
8/8/2017 17:00,0,29.8,81.0,NA,NA,No,No
8/8/2017 18:00,0,27.9,83.0,NA,NA,No,No
8/8/2017 19:00,0,27.9,87.0,WNW,2,No,No
8/8/2017 20:00,0,28,89.0,NA,NA,No,No
8/8/2017 21:00,0,27.4,90.0,NA,NA,No,No
8/8/2017 22:00,0,26.9,91.0,NA,NA,No,No
8/8/2017 23:00,0,26.7,91.0,NA,NA,No,No
8/9/2017 0:00,0,26.4,90.0,NA,NA,No,No
8/9/2017 1:00,0,26,91.0,Unknown,0,No,No
8/9/2017 2:00,0,25.6,92.0,NA,NA,No,No
8/9/2017 3:00,0,25.5,93.0,NA,NA,No,No
8/9/2017 4:00,0,25.4,92.0,NA,NA,No,No
8/9/2017 5:00,0,25.4,90.0,NA,NA,No,No
8/9/2017 6:00,0,26.1,88.0,NA,NA,No,No
8/9/2017 7:00,0,29.6,83.0,Unknown,0,No,No
8/9/2017 8:00,0,31.5,74.0,NA,NA,No,No
8/9/2017 9:00,0,33.9,70.0,NA,NA,No,No
8/9/2017 10:00,0,35.2,68.0,NA,NA,No,No
8/9/2017 11:00,0,36.1,66.0,NA,NA,No,No
8/9/2017 12:00,0,36.6,68.0,NA,NA,No,No
8/9/2017 13:00,0,36.5,68.0,ESE,1,No,No
8/9/2017 14:00,0,36,67.0,NA,NA,No,No
8/9/2017 15:00,0,35.3,67.0,NA,NA,No,No
8/9/2017 16:00,0,33.9,73.0,NA,NA,No,No
8/9/2017 17:00,0,29.2,79.0,NA,NA,No,No
8/9/2017 18:00,0,28.1,89.0,NA,NA,No,No
8/9/2017 19:00,0,27.6,90.0,SW,1,No,No
8/9/2017 20:00,0,27.3,89.0,NA,NA,No,No
8/9/2017 21:00,0,27.6,89.0,NA,NA,No,No
